Date,Month,Julien,Week,ID,Sex,TotalMinBask,Basking,Date,Week,Water.Min,Water.Max,Water.Mean,Avg.Wind,CloudCover,Precip,Air.Max.F,Air.Min.F,Air.Mean.F,Air.Max.C,Air.Min.C,Air.Mean.C,RiverHeight.ft,Discharge.ft.s
1/24/22,1,2022024,5,Ziggy,Male,0,0.00,1/24/22,4,0,0.1,0,9.17,0.95,0.05,25,15,20,-3.9,-9.4,-6.7,3.17,513
1/25/22,1,2022025,5,April,Female,0,0.00,1/25/22,4,0,0,0,7.16,0.89,0,20,13,16.5,-6.7,-10.6,-8.6,3.19,527
1/25/22,1,2022025,5,Elsa,Female,0,0.00,1/25/22,4,0,0,0,7.16,0.89,0,20,13,16.5,-6.7,-10.6,-8.6,3.19,527
1/25/22,1,2022025,5,Hubert,Male,0,0.00,1/25/22,4,0,0,0,7.16,0.89,0,20,13,16.5,-6.7,-10.6,-8.6,3.19,527
1/25/22,1,2022025,5,Marlo,Female,0,0.00,1/25/22,4,0,0,0,7.16,0.89,0,20,13,16.5,-6.7,-10.6,-8.6,3.19,527
1/25/22,1,2022025,5,Ziggy,Male,0,0.00,1/25/22,4,0,0,0,7.16,0.89,0,20,13,16.5,-6.7,-10.6,-8.6,3.19,527
1/26/22,1,2022026,5,April,Female,0,0.00,1/26/22,4,0,0,0,,0.50,0,18,2,10,-7.8,-16.7,-12.2,3.18,516
1/26/22,1,2022026,5,Elsa,Female,0,0.00,1/26/22,4,0,0,0,,0.50,0,18,2,10,-7.8,-16.7,-12.2,3.18,516
1/26/22,1,2022026,5,Hubert,Male,0,0.00,1/26/22,4,0,0,0,,0.50,0,18,2,10,-7.8,-16.7,-12.2,3.18,516
1/26/22,1,2022026,5,Marlo,Female,0,0.00,1/26/22,4,0,0,0,,0.50,0,18,2,10,-7.8,-16.7,-12.2,3.18,516
1/26/22,1,2022026,5,Ziggy,Male,0,0.00,1/26/22,4,0,0,0,,0.50,0,18,2,10,-7.8,-16.7,-12.2,3.18,516
1/27/22,1,2022027,5,April,Female,0,0.00,1/27/22,4,0,0,0,12.97,0.98,0,29,4,16.5,-1.7,-15.6,-8.6,3.2,533
1/27/22,1,2022027,5,Elsa,Female,0,0.00,1/27/22,4,0,0,0,12.97,0.98,0,29,4,16.5,-1.7,-15.6,-8.6,3.2,533
1/27/22,1,2022027,5,Hubert,Male,0,0.00,1/27/22,4,0,0,0,12.97,0.98,0,29,4,16.5,-1.7,-15.6,-8.6,3.2,533
1/27/22,1,2022027,5,Marlo,Female,0,0.00,1/27/22,4,0,0,0,12.97,0.98,0,29,4,16.5,-1.7,-15.6,-8.6,3.2,533
1/27/22,1,2022027,5,Ziggy,Male,0,0.00,1/27/22,4,0,0,0,12.97,0.98,0,29,4,16.5,-1.7,-15.6,-8.6,3.2,533
1/28/22,1,2022028,5,April,Female,0,0.00,1/28/22,4,0,0,0,7.16,0.46,0,21,-2,9.5,-6.1,-18.9,-12.5,3.22,543
1/28/22,1,2022028,5,Elsa,Female,0,0.00,1/28/22,4,0,0,0,7.16,0.46,0,21,-2,9.5,-6.1,-18.9,-12.5,3.22,543
1/28/22,1,2022028,5,Hubert,Male,0,0.00,1/28/22,4,0,0,0,7.16,0.46,0,21,-2,9.5,-6.1,-18.9,-12.5,3.22,543
1/28/22,1,2022028,5,Marlo,Female,0,0.00,1/28/22,4,0,0,0,7.16,0.46,0,21,-2,9.5,-6.1,-18.9,-12.5,3.22,543
1/28/22,1,2022028,5,Ziggy,Male,0,0.00,1/28/22,4,0,0,0,7.16,0.46,0,21,-2,9.5,-6.1,-18.9,-12.5,3.22,543
1/29/22,1,2022029,5,April,Female,0,0.00,1/29/22,5,0,0,0,7.38,0.83,0,20,-4,8,-6.7,-20,-13.3,3.25,566
1/29/22,1,2022029,5,Elsa,Female,0,0.00,1/29/22,5,0,0,0,7.38,0.83,0,20,-4,8,-6.7,-20,-13.3,3.25,566
1/29/22,1,2022029,5,Hubert,Male,0,0.00,1/29/22,5,0,0,0,7.38,0.83,0,20,-4,8,-6.7,-20,-13.3,3.25,566
1/29/22,1,2022029,5,Marlo,Female,0,0.00,1/29/22,5,0,0,0,7.38,0.83,0,20,-4,8,-6.7,-20,-13.3,3.25,566
1/29/22,1,2022029,5,Ziggy,Male,0,0.00,1/29/22,5,0,0,0,7.38,0.83,0,20,-4,8,-6.7,-20,-13.3,3.25,566
1/30/22,1,2022030,6,April,Female,0,0.00,1/30/22,5,0,0,0,4.03,0.76,0,28,15,21.5,-2.2,-9.4,-5.8,3.18,518
1/30/22,1,2022030,6,Elsa,Female,0,0.00,1/30/22,5,0,0,0,4.03,0.76,0,28,15,21.5,-2.2,-9.4,-5.8,3.18,518
1/30/22,1,2022030,6,Hubert,Male,0,0.00,1/30/22,5,0,0,0,4.03,0.76,0,28,15,21.5,-2.2,-9.4,-5.8,3.18,518
1/30/22,1,2022030,6,Marlo,Female,0,0.00,1/30/22,5,0,0,0,4.03,0.76,0,28,15,21.5,-2.2,-9.4,-5.8,3.18,518
1/30/22,1,2022030,6,Ziggy,Male,0,0.00,1/30/22,5,0,0,0,4.03,0.76,0,28,15,21.5,-2.2,-9.4,-5.8,3.18,518
1/31/22,1,2022031,6,April,Female,0,0.00,1/31/22,5,0,0,0,6.26,0.63,0,29,18,23.5,-1.7,-7.8,-4.7,3.23,549
1/31/22,1,2022031,6,Elsa,Female,0,0.00,1/31/22,5,0,0,0,6.26,0.63,0,29,18,23.5,-1.7,-7.8,-4.7,3.23,549
1/31/22,1,2022031,6,Hubert,Male,0,0.00,1/31/22,5,0,0,0,6.26,0.63,0,29,18,23.5,-1.7,-7.8,-4.7,3.23,549
1/31/22,1,2022031,6,Marlo,Female,0,0.00,1/31/22,5,0,0,0,6.26,0.63,0,29,18,23.5,-1.7,-7.8,-4.7,3.23,549
1/31/22,1,2022031,6,Ziggy,Male,0,0.00,1/31/22,5,0,0,0,6.26,0.63,0,29,18,23.5,-1.7,-7.8,-4.7,3.23,549
2/1/22,2,2022032,6,April,Female,0,0.00,2/1/22,5,0,0.1,0,12.3,0.87,0.13,46,25,35.5,7.8,-3.9,1.9,3.24,552
2/1/22,2,2022032,6,Elsa,Female,0,0.00,2/1/22,5,0,0.1,0,12.3,0.87,0.13,46,25,35.5,7.8,-3.9,1.9,3.24,552
2/1/22,2,2022032,6,Hubert,Male,0,0.00,2/1/22,5,0,0.1,0,12.3,0.87,0.13,46,25,35.5,7.8,-3.9,1.9,3.24,552
2/1/22,2,2022032,6,Marlo,Female,0,0.00,2/1/22,5,0,0.1,0,12.3,0.87,0.13,46,25,35.5,7.8,-3.9,1.9,3.24,552
2/1/22,2,2022032,6,Ziggy,Male,0,0.00,2/1/22,5,0,0.1,0,12.3,0.87,0.13,46,25,35.5,7.8,-3.9,1.9,3.24,552
2/2/22,2,2022033,6,April,Female,0,0.00,2/2/22,5,0,0,0,9.4,1.00,0.67,39,19,29,3.9,-7.2,-1.7,3.31,603
2/2/22,2,2022033,6,Elsa,Female,0,0.00,2/2/22,5,0,0,0,9.4,1.00,0.67,39,19,29,3.9,-7.2,-1.7,3.31,603
2/2/22,2,2022033,6,Hubert,Male,0,0.00,2/2/22,5,0,0,0,9.4,1.00,0.67,39,19,29,3.9,-7.2,-1.7,3.31,603
2/2/22,2,2022033,6,Marlo,Female,0,0.00,2/2/22,5,0,0,0,9.4,1.00,0.67,39,19,29,3.9,-7.2,-1.7,3.31,603
2/2/22,2,2022033,6,Ziggy,Male,0,0.00,2/2/22,5,0,0,0,9.4,1.00,0.67,39,19,29,3.9,-7.2,-1.7,3.31,603
2/3/22,2,2022034,6,April,Female,0,0.00,2/3/22,5,0,0,0,13.2,1.00,0,20,11,15.5,-6.7,-11.7,-9.2,3.27,573
2/3/22,2,2022034,6,Elsa,Female,0,0.00,2/3/22,5,0,0,0,13.2,1.00,0,20,11,15.5,-6.7,-11.7,-9.2,3.27,573
2/3/22,2,2022034,6,Hubert,Male,0,0.00,2/3/22,5,0,0,0,13.2,1.00,0,20,11,15.5,-6.7,-11.7,-9.2,3.27,573
2/3/22,2,2022034,6,Marlo,Female,0,0.00,2/3/22,5,0,0,0,13.2,1.00,0,20,11,15.5,-6.7,-11.7,-9.2,3.27,573
2/3/22,2,2022034,6,Ziggy,Male,0,0.00,2/3/22,5,0,0,0,13.2,1.00,0,20,11,15.5,-6.7,-11.7,-9.2,3.27,573
2/4/22,2,2022035,6,April,Female,0,0.00,2/4/22,5,0,0,0,5.14,0.65,0,20,2,11,-6.7,-16.7,-11.7,3.32,607
2/4/22,2,2022035,6,Elsa,Female,0,0.00,2/4/22,5,0,0,0,5.14,0.65,0,20,2,11,-6.7,-16.7,-11.7,3.32,607
2/4/22,2,2022035,6,Hubert,Male,0,0.00,2/4/22,5,0,0,0,5.14,0.65,0,20,2,11,-6.7,-16.7,-11.7,3.32,607
2/4/22,2,2022035,6,Marlo,Female,0,0.00,2/4/22,5,0,0,0,5.14,0.65,0,20,2,11,-6.7,-16.7,-11.7,3.32,607
2/4/22,2,2022035,6,Ziggy,Male,0,0.00,2/4/22,5,0,0,0,5.14,0.65,0,20,2,11,-6.7,-16.7,-11.7,3.32,607
2/5/22,2,2022036,6,April,Female,0,0.00,2/5/22,6,0,0,0,8.28,0.81,0,23,2,12.5,-5,-16.7,-10.8,3.3,596
2/5/22,2,2022036,6,Elsa,Female,0,0.00,2/5/22,6,0,0,0,8.28,0.81,0,23,2,12.5,-5,-16.7,-10.8,3.3,596
2/5/22,2,2022036,6,Hubert,Male,0,0.00,2/5/22,6,0,0,0,8.28,0.81,0,23,2,12.5,-5,-16.7,-10.8,3.3,596
2/5/22,2,2022036,6,Marlo,Female,0,0.00,2/5/22,6,0,0,0,8.28,0.81,0,23,2,12.5,-5,-16.7,-10.8,3.3,596
2/5/22,2,2022036,6,Ziggy,Male,0,0.00,2/5/22,6,0,0,0,8.28,0.81,0,23,2,12.5,-5,-16.7,-10.8,3.3,596
2/6/22,2,2022037,7,April,Female,0,0.00,2/6/22,6,0,0,0,12.97,0.09,0,30,15,22.5,-1.1,-9.4,-5.3,3.39,655
2/6/22,2,2022037,7,Elsa,Female,0,0.00,2/6/22,6,0,0,0,12.97,0.09,0,30,15,22.5,-1.1,-9.4,-5.3,3.39,655
2/6/22,2,2022037,7,Hubert,Male,0,0.00,2/6/22,6,0,0,0,12.97,0.09,0,30,15,22.5,-1.1,-9.4,-5.3,3.39,655
2/6/22,2,2022037,7,Marlo,Female,0,0.00,2/6/22,6,0,0,0,12.97,0.09,0,30,15,22.5,-1.1,-9.4,-5.3,3.39,655
2/6/22,2,2022037,7,Ziggy,Male,0,0.00,2/6/22,6,0,0,0,12.97,0.09,0,30,15,22.5,-1.1,-9.4,-5.3,3.39,655
2/7/22,2,2022038,7,April,Female,0,0.00,2/7/22,6,0,0,0,10.29,0.88,0,30,20,25,-1.1,-6.7,-3.9,3.31,601
2/7/22,2,2022038,7,Elsa,Female,0,0.00,2/7/22,6,0,0,0,10.29,0.88,0,30,20,25,-1.1,-6.7,-3.9,3.31,601
2/7/22,2,2022038,7,Hubert,Male,0,0.00,2/7/22,6,0,0,0,10.29,0.88,0,30,20,25,-1.1,-6.7,-3.9,3.31,601
2/7/22,2,2022038,7,Marlo,Female,0,0.00,2/7/22,6,0,0,0,10.29,0.88,0,30,20,25,-1.1,-6.7,-3.9,3.31,601
2/7/22,2,2022038,7,Ziggy,Male,0,0.00,2/7/22,6,0,0,0,10.29,0.88,0,30,20,25,-1.1,-6.7,-3.9,3.31,601
2/8/22,2,2022039,7,April,Female,0,0.00,2/8/22,6,0,0,0,11.18,0.58,0,31,18,24.5,-0.6,-7.8,-4.2,3.29,587
2/8/22,2,2022039,7,Elsa,Female,0,0.00,2/8/22,6,0,0,0,11.18,0.58,0,31,18,24.5,-0.6,-7.8,-4.2,3.29,587
2/8/22,2,2022039,7,Hubert,Male,0,0.00,2/8/22,6,0,0,0,11.18,0.58,0,31,18,24.5,-0.6,-7.8,-4.2,3.29,587
2/8/22,2,2022039,7,Marlo,Female,0,0.00,2/8/22,6,0,0,0,11.18,0.58,0,31,18,24.5,-0.6,-7.8,-4.2,3.29,587
2/8/22,2,2022039,7,Ziggy,Male,0,0.00,2/8/22,6,0,0,0,11.18,0.58,0,31,18,24.5,-0.6,-7.8,-4.2,3.29,587
2/9/22,2,2022040,7,April,Female,0,0.00,2/9/22,6,0,0.1,0,13.42,0.66,0.01,40,31,35.5,4.4,-0.6,1.9,3.25,563
2/9/22,2,2022040,7,Elsa,Female,0,0.00,2/9/22,6,0,0.1,0,13.42,0.66,0.01,40,31,35.5,4.4,-0.6,1.9,3.25,563
2/9/22,2,2022040,7,Hubert,Male,0,0.00,2/9/22,6,0,0.1,0,13.42,0.66,0.01,40,31,35.5,4.4,-0.6,1.9,3.25,563
2/9/22,2,2022040,7,Marlo,Female,0,0.00,2/9/22,6,0,0.1,0,13.42,0.66,0.01,40,31,35.5,4.4,-0.6,1.9,3.25,563
2/9/22,2,2022040,7,Ziggy,Male,0,0.00,2/9/22,6,0,0.1,0,13.42,0.66,0.01,40,31,35.5,4.4,-0.6,1.9,3.25,563
2/10/22,2,2022041,7,April,Female,0,0.00,2/10/22,6,0.1,0.2,0.1,12.3,0.92,0,34,26,30,1.1,-3.3,-1.1,3.26,566
2/10/22,2,2022041,7,Elsa,Female,0,0.00,2/10/22,6,0.1,0.2,0.1,12.3,0.92,0,34,26,30,1.1,-3.3,-1.1,3.26,566
2/10/22,2,2022041,7,Hubert,Male,0,0.00,2/10/22,6,0.1,0.2,0.1,12.3,0.92,0,34,26,30,1.1,-3.3,-1.1,3.26,566
2/10/22,2,2022041,7,Marlo,Female,0,0.00,2/10/22,6,0.1,0.2,0.1,12.3,0.92,0,34,26,30,1.1,-3.3,-1.1,3.26,566
2/10/22,2,2022041,7,Ziggy,Male,0,0.00,2/10/22,6,0.1,0.2,0.1,12.3,0.92,0,34,26,30,1.1,-3.3,-1.1,3.26,566
2/11/22,2,2022042,7,April,Female,0,0.00,2/11/22,6,0,0.4,0.1,15.66,1.00,0.17,38,27,32.5,3.3,-2.8,0.3,3.28,581
2/11/22,2,2022042,7,Elsa,Female,0,0.00,2/11/22,6,0,0.4,0.1,15.66,1.00,0.17,38,27,32.5,3.3,-2.8,0.3,3.28,581
2/11/22,2,2022042,7,Hubert,Male,0,0.00,2/11/22,6,0,0.4,0.1,15.66,1.00,0.17,38,27,32.5,3.3,-2.8,0.3,3.28,581
2/11/22,2,2022042,7,Marlo,Female,0,0.00,2/11/22,6,0,0.4,0.1,15.66,1.00,0.17,38,27,32.5,3.3,-2.8,0.3,3.28,581
2/11/22,2,2022042,7,Ziggy,Male,0,0.00,2/11/22,6,0,0.4,0.1,15.66,1.00,0.17,38,27,32.5,3.3,-2.8,0.3,3.28,581
2/12/22,2,2022043,7,April,Female,0,0.00,2/12/22,7,0.1,0.4,0.3,11.86,0.98,0,30,16,23,-1.1,-8.9,-5.0,3.29,589
2/12/22,2,2022043,7,Elsa,Female,0,0.00,2/12/22,7,0.1,0.4,0.3,11.86,0.98,0,30,16,23,-1.1,-8.9,-5.0,3.29,589
2/12/22,2,2022043,7,Hubert,Male,0,0.00,2/12/22,7,0.1,0.4,0.3,11.86,0.98,0,30,16,23,-1.1,-8.9,-5.0,3.29,589
2/12/22,2,2022043,7,Marlo,Female,0,0.00,2/12/22,7,0.1,0.4,0.3,11.86,0.98,0,30,16,23,-1.1,-8.9,-5.0,3.29,589
2/12/22,2,2022043,7,Ziggy,Male,0,0.00,2/12/22,7,0.1,0.4,0.3,11.86,0.98,0,30,16,23,-1.1,-8.9,-5.0,3.29,589
2/13/22,2,2022044,8,April,Female,0,0.00,2/13/22,7,0,0.4,0.2,5.59,0.96,0.07,19,-3,8,-7.2,-19.4,-13.3,3.28,580
2/13/22,2,2022044,8,Elsa,Female,0,0.00,2/13/22,7,0,0.4,0.2,5.59,0.96,0.07,19,-3,8,-7.2,-19.4,-13.3,3.28,580
2/13/22,2,2022044,8,Hubert,Male,0,0.00,2/13/22,7,0,0.4,0.2,5.59,0.96,0.07,19,-3,8,-7.2,-19.4,-13.3,3.28,580
2/13/22,2,2022044,8,Marlo,Female,0,0.00,2/13/22,7,0,0.4,0.2,5.59,0.96,0.07,19,-3,8,-7.2,-19.4,-13.3,3.28,580
2/13/22,2,2022044,8,Ziggy,Male,0,0.00,2/13/22,7,0,0.4,0.2,5.59,0.96,0.07,19,-3,8,-7.2,-19.4,-13.3,3.28,580
2/14/22,2,2022045,8,April,Female,0,0.00,2/14/22,7,0,0.3,0.1,7.16,0.91,0,20,-5,7.5,-6.7,-20.6,-13.6,3.26,570
2/14/22,2,2022045,8,Elsa,Female,0,0.00,2/14/22,7,0,0.3,0.1,7.16,0.91,0,20,-5,7.5,-6.7,-20.6,-13.6,3.26,570
2/14/22,2,2022045,8,Hubert,Male,0,0.00,2/14/22,7,0,0.3,0.1,7.16,0.91,0,20,-5,7.5,-6.7,-20.6,-13.6,3.26,570
2/14/22,2,2022045,8,Marlo,Female,0,0.00,2/14/22,7,0,0.3,0.1,7.16,0.91,0,20,-5,7.5,-6.7,-20.6,-13.6,3.26,570
2/14/22,2,2022045,8,Ziggy,Male,0,0.00,2/14/22,7,0,0.3,0.1,7.16,0.91,0,20,-5,7.5,-6.7,-20.6,-13.6,3.26,570
2/15/22,2,2022046,8,April,Female,0,0.00,2/15/22,7,0.1,1,0.5,8.72,0.74,0,30,13,21.5,-1.1,-10.6,-5.8,3.23,547
2/15/22,2,2022046,8,Elsa,Female,0,0.00,2/15/22,7,0.1,1,0.5,8.72,0.74,0,30,13,21.5,-1.1,-10.6,-5.8,3.23,547
2/15/22,2,2022046,8,Hubert,Male,0,0.00,2/15/22,7,0.1,1,0.5,8.72,0.74,0,30,13,21.5,-1.1,-10.6,-5.8,3.23,547
2/15/22,2,2022046,8,Marlo,Female,0,0.00,2/15/22,7,0.1,1,0.5,8.72,0.74,0,30,13,21.5,-1.1,-10.6,-5.8,3.23,547
2/15/22,2,2022046,8,Ziggy,Male,0,0.00,2/15/22,7,0.1,1,0.5,8.72,0.74,0,30,13,21.5,-1.1,-10.6,-5.8,3.23,547
2/16/22,2,2022047,8,April,Female,0,0.00,2/16/22,7,0.5,1.4,0.8,18.79,0.99,0.11,49,30,39.5,9.4,-1.1,4.2,3.24,553
2/16/22,2,2022047,8,Elsa,Female,0,0.00,2/16/22,7,0.5,1.4,0.8,18.79,0.99,0.11,49,30,39.5,9.4,-1.1,4.2,3.24,553
2/16/22,2,2022047,8,Hubert,Male,0,0.00,2/16/22,7,0.5,1.4,0.8,18.79,0.99,0.11,49,30,39.5,9.4,-1.1,4.2,3.24,553
2/16/22,2,2022047,8,Marlo,Female,0,0.00,2/16/22,7,0.5,1.4,0.8,18.79,0.99,0.11,49,30,39.5,9.4,-1.1,4.2,3.24,553
2/16/22,2,2022047,8,Ziggy,Male,0,0.00,2/16/22,7,0.5,1.4,0.8,18.79,0.99,0.11,49,30,39.5,9.4,-1.1,4.2,3.24,553
2/17/22,2,2022048,8,April,Female,0,0.00,2/17/22,7,0,1.3,0.7,11.86,1.00,0.99,48,19,33.5,8.9,-7.2,0.8,4.72,1881
2/17/22,2,2022048,8,Elsa,Female,0,0.00,2/17/22,7,0,1.3,0.7,11.86,1.00,0.99,48,19,33.5,8.9,-7.2,0.8,4.72,1881
2/17/22,2,2022048,8,Hubert,Male,0,0.00,2/17/22,7,0,1.3,0.7,11.86,1.00,0.99,48,19,33.5,8.9,-7.2,0.8,4.72,1881
2/17/22,2,2022048,8,Marlo,Female,0,0.00,2/17/22,7,0,1.3,0.7,11.86,1.00,0.99,48,19,33.5,8.9,-7.2,0.8,4.72,1881
2/17/22,2,2022048,8,Ziggy,Male,0,0.00,2/17/22,7,0,1.3,0.7,11.86,1.00,0.99,48,19,33.5,8.9,-7.2,0.8,4.72,1881
2/18/22,2,2022049,8,April,Female,0,0.00,2/18/22,7,0,0.6,0.2,15.43,0.74,0,30,15,22.5,-1.1,-9.4,-5.3,4.74,1894
2/18/22,2,2022049,8,Elsa,Female,0,0.00,2/18/22,7,0,0.6,0.2,15.43,0.74,0,30,15,22.5,-1.1,-9.4,-5.3,4.74,1894
2/18/22,2,2022049,8,Hubert,Male,0,0.00,2/18/22,7,0,0.6,0.2,15.43,0.74,0,30,15,22.5,-1.1,-9.4,-5.3,4.74,1894
2/18/22,2,2022049,8,Marlo,Female,0,0.00,2/18/22,7,0,0.6,0.2,15.43,0.74,0,30,15,22.5,-1.1,-9.4,-5.3,4.74,1894
2/18/22,2,2022049,8,Ziggy,Male,0,0.00,2/18/22,7,0,0.6,0.2,15.43,0.74,0,30,15,22.5,-1.1,-9.4,-5.3,4.74,1894
2/19/22,2,2022050,8,April,Female,0,0.00,2/19/22,8,0,0.2,0,15.43,0.94,0.01,30,11,20.5,-1.1,-11.7,-6.4,4.83,1989
2/19/22,2,2022050,8,Elsa,Female,0,0.00,2/19/22,8,0,0.2,0,15.43,0.94,0.01,30,11,20.5,-1.1,-11.7,-6.4,4.83,1989
2/19/22,2,2022050,8,Hubert,Male,0,0.00,2/19/22,8,0,0.2,0,15.43,0.94,0.01,30,11,20.5,-1.1,-11.7,-6.4,4.83,1989
2/19/22,2,2022050,8,Marlo,Female,0,0.00,2/19/22,8,0,0.2,0,15.43,0.94,0.01,30,11,20.5,-1.1,-11.7,-6.4,4.83,1989
2/19/22,2,2022050,8,Ziggy,Male,0,0.00,2/19/22,8,0,0.2,0,15.43,0.94,0.01,30,11,20.5,-1.1,-11.7,-6.4,4.83,1989
2/20/22,2,2022051,9,April,Female,0,0.00,2/20/22,8,0,0.3,0.1,17.67,0.22,0,47,12,29.5,8.3,-11.1,-1.4,5.31,2510
2/20/22,2,2022051,9,Elsa,Female,0,0.00,2/20/22,8,0,0.3,0.1,17.67,0.22,0,47,12,29.5,8.3,-11.1,-1.4,5.31,2510
2/20/22,2,2022051,9,Hubert,Male,0,0.00,2/20/22,8,0,0.3,0.1,17.67,0.22,0,47,12,29.5,8.3,-11.1,-1.4,5.31,2510
2/20/22,2,2022051,9,Marlo,Female,0,0.00,2/20/22,8,0,0.3,0.1,17.67,0.22,0,47,12,29.5,8.3,-11.1,-1.4,5.31,2510
2/20/22,2,2022051,9,Ziggy,Male,0,0.00,2/20/22,8,0,0.3,0.1,17.67,0.22,0,47,12,29.5,8.3,-11.1,-1.4,5.31,2510
2/21/22,2,2022052,9,April,Female,0,0.00,2/21/22,8,0,0.6,0.3,5.82,0.57,0,52,28,40,11.1,-2.2,4.4,5.32,2519
2/21/22,2,2022052,9,Elsa,Female,0,0.00,2/21/22,8,0,0.6,0.3,5.82,0.57,0,52,28,40,11.1,-2.2,4.4,5.32,2519
2/21/22,2,2022052,9,Hubert,Male,0,0.00,2/21/22,8,0,0.6,0.3,5.82,0.57,0,52,28,40,11.1,-2.2,4.4,5.32,2519
2/21/22,2,2022052,9,Marlo,Female,0,0.00,2/21/22,8,0,0.6,0.3,5.82,0.57,0,52,28,40,11.1,-2.2,4.4,5.32,2519
2/21/22,2,2022052,9,Ziggy,Male,0,0.00,2/21/22,8,0,0.6,0.3,5.82,0.57,0,52,28,40,11.1,-2.2,4.4,5.32,2519
2/22/22,2,2022053,9,April,Female,0,0.00,2/22/22,8,0.3,0.7,0.5,12.97,1.00,0.26,54,26,40,12.2,-3.3,4.4,5.09,2275
2/22/22,2,2022053,9,Elsa,Female,0,0.00,2/22/22,8,0.3,0.7,0.5,12.97,1.00,0.26,54,26,40,12.2,-3.3,4.4,5.09,2275
2/22/22,2,2022053,9,Hubert,Male,0,0.00,2/22/22,8,0.3,0.7,0.5,12.97,1.00,0.26,54,26,40,12.2,-3.3,4.4,5.09,2275
2/22/22,2,2022053,9,Marlo,Female,0,0.00,2/22/22,8,0.3,0.7,0.5,12.97,1.00,0.26,54,26,40,12.2,-3.3,4.4,5.09,2275
2/22/22,2,2022053,9,Ziggy,Male,0,0.00,2/22/22,8,0.3,0.7,0.5,12.97,1.00,0.26,54,26,40,12.2,-3.3,4.4,5.09,2275
2/23/22,2,2022054,9,April,Female,0,0.00,2/23/22,8,0.3,0.6,0.5,12.08,1.00,0,27,20,23.5,-2.8,-6.7,-4.7,5.11,2290
2/23/22,2,2022054,9,Elsa,Female,0,0.00,2/23/22,8,0.3,0.6,0.5,12.08,1.00,0,27,20,23.5,-2.8,-6.7,-4.7,5.11,2290
2/23/22,2,2022054,9,Hubert,Male,0,0.00,2/23/22,8,0.3,0.6,0.5,12.08,1.00,0,27,20,23.5,-2.8,-6.7,-4.7,5.11,2290
2/23/22,2,2022054,9,Marlo,Female,0,0.00,2/23/22,8,0.3,0.6,0.5,12.08,1.00,0,27,20,23.5,-2.8,-6.7,-4.7,5.11,2290
2/23/22,2,2022054,9,Ziggy,Male,0,0.00,2/23/22,8,0.3,0.6,0.5,12.08,1.00,0,27,20,23.5,-2.8,-6.7,-4.7,5.11,2290
2/24/22,2,2022055,9,April,Female,0,0.00,2/24/22,8,0,0.4,0.2,10.96,0.64,0.03,30,18,24,-1.1,-7.8,-4.4,5.09,2274
2/24/22,2,2022055,9,Elsa,Female,0,0.00,2/24/22,8,0,0.4,0.2,10.96,0.64,0.03,30,18,24,-1.1,-7.8,-4.4,5.09,2274
2/24/22,2,2022055,9,Hubert,Male,0,0.00,2/24/22,8,0,0.4,0.2,10.96,0.64,0.03,30,18,24,-1.1,-7.8,-4.4,5.09,2274
2/24/22,2,2022055,9,Marlo,Female,0,0.00,2/24/22,8,0,0.4,0.2,10.96,0.64,0.03,30,18,24,-1.1,-7.8,-4.4,5.09,2274
2/24/22,2,2022055,9,Ziggy,Male,0,0.00,2/24/22,8,0,0.4,0.2,10.96,0.64,0.03,30,18,24,-1.1,-7.8,-4.4,5.09,2274
2/25/22,2,2022056,9,April,Female,0,0.00,2/25/22,8,0,0.5,0.2,7.16,0.99,0.05,26,14,20,-3.3,-10,-6.7,4.98,2152
2/25/22,2,2022056,9,Elsa,Female,0,0.00,2/25/22,8,0,0.5,0.2,7.16,0.99,0.05,26,14,20,-3.3,-10,-6.7,4.98,2152
2/25/22,2,2022056,9,Hubert,Male,0,0.00,2/25/22,8,0,0.5,0.2,7.16,0.99,0.05,26,14,20,-3.3,-10,-6.7,4.98,2152
2/25/22,2,2022056,9,Marlo,Female,0,0.00,2/25/22,8,0,0.5,0.2,7.16,0.99,0.05,26,14,20,-3.3,-10,-6.7,4.98,2152
2/25/22,2,2022056,9,Ziggy,Male,0,0.00,2/25/22,8,0,0.5,0.2,7.16,0.99,0.05,26,14,20,-3.3,-10,-6.7,4.98,2152
2/26/22,2,2022057,9,April,Female,0,0.00,2/26/22,9,0.1,0.8,0.4,12.3,0.70,0,30,20,25,-1.1,-6.7,-3.9,4.69,1847
2/26/22,2,2022057,9,Elsa,Female,0,0.00,2/26/22,9,0.1,0.8,0.4,12.3,0.70,0,30,20,25,-1.1,-6.7,-3.9,4.69,1847
2/26/22,2,2022057,9,Hubert,Male,0,0.00,2/26/22,9,0.1,0.8,0.4,12.3,0.70,0,30,20,25,-1.1,-6.7,-3.9,4.69,1847
2/26/22,2,2022057,9,Marlo,Female,0,0.00,2/26/22,9,0.1,0.8,0.4,12.3,0.70,0,30,20,25,-1.1,-6.7,-3.9,4.69,1847
2/26/22,2,2022057,9,Ziggy,Male,0,0.00,2/26/22,9,0.1,0.8,0.4,12.3,0.70,0,30,20,25,-1.1,-6.7,-3.9,4.69,1847
2/27/22,2,2022058,10,April,Female,0,0.00,2/27/22,9,0.3,1.3,0.7,14.09,0.11,0,39,25,32,3.9,-3.9,0.0,4.37,1511
