Adjusted UTC Time,Adjusted Local Time,Original UTC Time,Temp,Light,Wets,Wet/Dry,Duration,Wet Temp (min),Wet Temp (max),Wet Temp (mean),Wet Temp (samples)
5/28/21 23:19,5/28/21 19:19,5/28/21 23:20,,428.104,,wet,,13.75,14.375,14.182,24
5/28/21 23:24,5/28/21 19:24,5/28/21 23:25,,446.273,,wet,,13.75,14.375,14.182,24
5/28/21 23:29,5/28/21 19:29,5/28/21 23:30,,482.611,,wet,,13.75,14.375,14.182,24
5/28/21 23:34,5/28/21 19:34,5/28/21 23:35,,419.02,,wet,,13.75,14.375,14.182,24
5/28/21 23:39,5/28/21 19:39,5/28/21 23:40,,310.007,,wet,,13.75,14.375,14.182,24
5/28/21 23:44,5/28/21 19:44,5/28/21 23:45,,232.789,,wet,,13.75,14.375,14.182,24
5/28/21 23:49,5/28/21 19:49,5/28/21 23:50,,169.198,,wet,,13.75,14.375,14.182,24
5/28/21 23:54,5/28/21 19:54,5/28/21 23:55,,196.451,,wet,,13.75,14.375,14.182,24
5/28/21 23:59,5/28/21 19:59,5/29/21 0:00,,223.704,,wet,,13.75,14.375,14.182,24
5/29/21 0:04,5/28/21 20:04,5/29/21 0:05,,618.878,,wet,,13.75,14.375,14.182,24
5/29/21 0:09,5/28/21 20:09,5/29/21 0:10,,273.669,,wet,,13.75,14.375,14.182,24
5/29/21 0:14,5/28/21 20:14,5/29/21 0:15,,446.273,,wet,,13.75,14.375,14.182,24
5/29/21 0:19,5/28/21 20:19,5/29/21 0:20,,546.202,,wet,,13.75,14.375,14.182,24
5/29/21 0:24,5/28/21 20:24,5/29/21 0:25,,455.358,,wet,,13.75,14.375,14.182,24
5/29/21 0:29,5/28/21 20:29,5/29/21 0:30,,455.358,,wet,,13.75,14.375,14.182,24
5/29/21 0:34,5/28/21 20:34,5/29/21 0:35,,355.429,,wet,,12.25,13.75,13,24
5/29/21 0:39,5/28/21 20:39,5/29/21 0:40,,287.295,,wet,,12.25,13.75,13,24
5/29/21 0:44,5/28/21 20:44,5/29/21 0:45,,260.042,,wet,,12.25,13.75,13,24
5/29/21 0:49,5/28/21 20:49,5/29/21 0:50,,228.247,,wet,,12.25,13.75,13,24
5/29/21 0:54,5/28/21 20:54,5/29/21 0:55,,169.198,,wet,,12.25,13.75,13,24
5/29/21 0:59,5/28/21 20:59,5/29/21 1:00,,114.691,,wet,,12.25,13.75,13,24
5/29/21 1:04,5/28/21 21:04,5/29/21 1:05,,57.913,,wet,,12.25,13.75,13,24
5/29/21 1:09,5/28/21 21:09,5/29/21 1:10,,30.66,,wet,,12.25,13.75,13,24
5/29/21 1:14,5/28/21 21:14,5/29/21 1:15,,20.44,,wet,,12.25,13.75,13,24
5/29/21 1:19,5/28/21 21:19,5/29/21 1:20,,13.627,,wet,,12.25,13.75,13,24
5/29/21 1:24,5/28/21 21:24,5/29/21 1:25,,9.084,,wet,,12.25,13.75,13,24
5/29/21 1:29,5/28/21 21:29,5/29/21 1:30,,5.678,,wet,,12.25,13.75,13,24
5/29/21 1:34,5/28/21 21:34,5/29/21 1:35,,3.407,,wet,,12.25,13.75,13,24
5/29/21 1:39,5/28/21 21:39,5/29/21 1:40,,1.136,,wet,,12.25,13.75,13,24
5/29/21 1:44,5/28/21 21:44,5/29/21 1:45,,1.136,,wet,,12.25,13.75,13,24
5/29/21 1:49,5/28/21 21:49,5/29/21 1:50,,1.136,,wet,,12.25,13.75,13,24
5/29/21 1:54,5/28/21 21:54,5/29/21 1:55,,1.136,,wet,,12.25,13.75,13,24
5/29/21 1:59,5/28/21 21:59,5/29/21 2:00,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:04,5/28/21 22:04,5/29/21 2:05,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:09,5/28/21 22:09,5/29/21 2:10,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:14,5/28/21 22:14,5/29/21 2:15,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:19,5/28/21 22:19,5/29/21 2:20,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:24,5/28/21 22:24,5/29/21 2:25,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:29,5/28/21 22:29,5/29/21 2:30,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:34,5/28/21 22:34,5/29/21 2:35,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:39,5/28/21 22:39,5/29/21 2:40,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:44,5/28/21 22:44,5/29/21 2:45,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:49,5/28/21 22:49,5/29/21 2:50,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:54,5/28/21 22:54,5/29/21 2:55,,1.136,,wet,,12.25,13.75,13,24
5/29/21 2:59,5/28/21 22:59,5/29/21 3:00,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:04,5/28/21 23:04,5/29/21 3:05,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:09,5/28/21 23:09,5/29/21 3:10,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:14,5/28/21 23:14,5/29/21 3:15,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:19,5/28/21 23:19,5/29/21 3:20,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:24,5/28/21 23:24,5/29/21 3:25,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:29,5/28/21 23:29,5/29/21 3:30,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:34,5/28/21 23:34,5/29/21 3:35,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:39,5/28/21 23:39,5/29/21 3:40,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:44,5/28/21 23:44,5/29/21 3:45,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:49,5/28/21 23:49,5/29/21 3:50,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:54,5/28/21 23:54,5/29/21 3:55,,1.136,,wet,,12.25,13.75,13,24
5/29/21 3:59,5/28/21 23:59,5/29/21 4:00,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:04,5/29/21 0:04,5/29/21 4:05,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:09,5/29/21 0:09,5/29/21 4:10,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:14,5/29/21 0:14,5/29/21 4:15,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:19,5/29/21 0:19,5/29/21 4:20,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:24,5/29/21 0:24,5/29/21 4:25,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:29,5/29/21 0:29,5/29/21 4:30,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:34,5/29/21 0:34,5/29/21 4:35,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:39,5/29/21 0:39,5/29/21 4:40,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:44,5/29/21 0:44,5/29/21 4:45,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:49,5/29/21 0:49,5/29/21 4:50,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:54,5/29/21 0:54,5/29/21 4:55,,1.136,,wet,,12.25,13.75,13,24
5/29/21 4:59,5/29/21 0:59,5/29/21 5:00,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:04,5/29/21 1:04,5/29/21 5:05,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:09,5/29/21 1:09,5/29/21 5:10,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:14,5/29/21 1:14,5/29/21 5:15,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:19,5/29/21 1:19,5/29/21 5:20,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:24,5/29/21 1:24,5/29/21 5:25,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:29,5/29/21 1:29,5/29/21 5:30,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:34,5/29/21 1:34,5/29/21 5:35,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:39,5/29/21 1:39,5/29/21 5:40,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:44,5/29/21 1:44,5/29/21 5:45,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:49,5/29/21 1:49,5/29/21 5:50,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:54,5/29/21 1:54,5/29/21 5:55,,1.136,,wet,,12.25,13.75,13,24
5/29/21 5:59,5/29/21 1:59,5/29/21 6:00,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:04,5/29/21 2:04,5/29/21 6:05,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:09,5/29/21 2:09,5/29/21 6:10,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:14,5/29/21 2:14,5/29/21 6:15,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:19,5/29/21 2:19,5/29/21 6:20,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:24,5/29/21 2:24,5/29/21 6:25,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:29,5/29/21 2:29,5/29/21 6:30,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:34,5/29/21 2:34,5/29/21 6:35,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:39,5/29/21 2:39,5/29/21 6:40,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:44,5/29/21 2:44,5/29/21 6:45,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:49,5/29/21 2:49,5/29/21 6:50,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:54,5/29/21 2:54,5/29/21 6:55,,1.136,,wet,,12.25,13.75,13,24
5/29/21 6:59,5/29/21 2:59,5/29/21 7:00,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:04,5/29/21 3:04,5/29/21 7:05,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:09,5/29/21 3:09,5/29/21 7:10,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:14,5/29/21 3:14,5/29/21 7:15,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:19,5/29/21 3:19,5/29/21 7:20,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:24,5/29/21 3:24,5/29/21 7:25,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:29,5/29/21 3:29,5/29/21 7:30,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:34,5/29/21 3:34,5/29/21 7:35,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:39,5/29/21 3:39,5/29/21 7:40,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:44,5/29/21 3:44,5/29/21 7:45,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:49,5/29/21 3:49,5/29/21 7:50,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:54,5/29/21 3:54,5/29/21 7:55,,1.136,,wet,,12.25,13.75,13,24
5/29/21 7:59,5/29/21 3:59,5/29/21 8:00,,1.136,,wet,,12.25,13.75,13,24
5/29/21 8:04,5/29/21 4:04,5/29/21 8:05,,1.136,,wet,,12.25,13.75,13,24
5/29/21 8:09,5/29/21 4:09,5/29/21 8:10,,1.136,,wet,,12.25,13.75,13,24
5/29/21 8:14,5/29/21 4:14,5/29/21 8:15,,1.136,,wet,,12.25,13.75,13,24
5/29/21 8:19,5/29/21 4:19,5/29/21 8:20,,1.136,,wet,,12.25,13.75,13,24
5/29/21 8:24,5/29/21 4:24,5/29/21 8:25,,1.136,,wet,,12.25,13.75,13,24
5/29/21 8:29,5/29/21 4:29,5/29/21 8:30,,1.136,,wet,,12.25,13.75,13,24
5/29/21 8:34,5/29/21 4:34,5/29/21 8:35,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 8:39,5/29/21 4:39,5/29/21 8:40,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 8:44,5/29/21 4:44,5/29/21 8:45,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 8:49,5/29/21 4:49,5/29/21 8:50,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 8:54,5/29/21 4:54,5/29/21 8:55,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 8:59,5/29/21 4:59,5/29/21 9:00,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:04,5/29/21 5:04,5/29/21 9:05,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:09,5/29/21 5:09,5/29/21 9:10,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:14,5/29/21 5:14,5/29/21 9:15,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:19,5/29/21 5:19,5/29/21 9:20,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:24,5/29/21 5:24,5/29/21 9:25,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:29,5/29/21 5:29,5/29/21 9:30,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:34,5/29/21 5:34,5/29/21 9:35,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:39,5/29/21 5:39,5/29/21 9:40,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:44,5/29/21 5:44,5/29/21 9:45,,1.136,,wet,,11.5,12.125,11.786,14
5/29/21 9:49,5/29/21 5:49,5/29/21 9:50,,2.271,,wet,,11.5,12.125,11.786,14
5/29/21 9:54,5/29/21 5:54,5/29/21 9:55,,5.678,,wet,,11.5,12.125,11.786,14
5/29/21 9:59,5/29/21 5:59,5/29/21 10:00,,7.949,,wet,,11.5,12.125,11.786,14
5/29/21 10:04,5/29/21 6:04,5/29/21 10:05,,48.829,,wet,,11.5,12.125,11.786,14
5/29/21 10:09,5/29/21 6:09,5/29/21 10:10,,73.811,,wet,,11.5,12.125,11.786,14
5/29/21 10:14,5/29/21 6:14,5/29/21 10:15,,98.793,,wet,,11.5,12.125,11.786,14
5/29/21 10:19,5/29/21 6:19,5/29/21 10:20,,144.215,,wet,,11.5,12.125,11.786,14
5/29/21 10:24,5/29/21 6:24,5/29/21 10:25,,160.113,,wet,,11.5,12.125,11.786,14
5/29/21 10:29,5/29/21 6:29,5/29/21 10:30,,78.353,,wet,,11.5,12.125,11.786,14
5/29/21 10:34,5/29/21 6:34,5/29/21 10:35,,112.42,,wet,,11.5,12.125,11.786,14
5/29/21 10:39,5/29/21 6:39,5/29/21 10:40,,130.589,,wet,,11.5,12.125,11.786,14
5/29/21 10:44,5/29/21 6:44,5/29/21 10:45,,160.113,,wet,,11.5,12.125,11.786,14
5/29/21 10:49,5/29/21 6:49,5/29/21 10:50,,264.584,,wet,,11.5,12.125,11.786,14
5/29/21 10:54,5/29/21 6:54,5/29/21 10:55,,269.127,,wet,,11.5,12.125,11.786,14
5/29/21 10:59,5/29/21 6:59,5/29/21 11:00,,300.922,,wet,,11.5,12.125,11.786,14
5/29/21 11:04,5/29/21 7:04,5/29/21 11:05,,373.598,,wet,,11.5,12.125,11.786,14
5/29/21 11:09,5/29/21 7:09,5/29/21 11:10,,1599.997,,wet,,11.5,12.125,11.786,14
5/29/21 11:14,5/29/21 7:14,5/29/21 11:15,,1599.997,,wet,,11.5,12.125,11.786,14
5/29/21 11:19,5/29/21 7:19,5/29/21 11:20,,1599.997,,wet,,11.5,12.125,11.786,14
5/29/21 11:24,5/29/21 7:24,5/29/21 11:25,,1381.971,,wet,,11.5,12.125,11.786,14
5/29/21 11:29,5/29/21 7:29,5/29/21 11:30,,291.838,,wet,,11.5,12.125,11.786,14
5/29/21 11:34,5/29/21 7:34,5/29/21 11:35,,300.922,,wet,,11.5,12.125,11.786,14
5/29/21 11:39,5/29/21 7:39,5/29/21 11:40,,364.513,,wet,,11.5,12.125,11.786,14
5/29/21 11:44,5/29/21 7:44,5/29/21 11:45,,355.429,,wet,,11.5,12.125,11.786,14
5/29/21 11:49,5/29/21 7:49,5/29/21 11:50,,391.767,,wet,,11.5,12.125,11.786,14
5/29/21 11:54,5/29/21 7:54,5/29/21 11:55,,518.949,,wet,,11.5,12.125,11.786,14
5/29/21 11:59,5/29/21 7:59,5/29/21 12:00,,509.864,,wet,,11.5,12.125,11.786,14
5/29/21 12:04,5/29/21 8:04,5/29/21 12:05,,1599.997,,wet,,11.5,12.125,11.786,14
5/29/21 12:09,5/29/21 8:09,5/29/21 12:10,,23257.304,,wet,,11.5,12.125,11.786,14
5/29/21 12:14,5/29/21 8:14,5/29/21 12:15,,7559.39,,wet,,11.5,12.125,11.786,14
5/29/21 12:19,5/29/21 8:19,5/29/21 12:20,,1599.997,,wet,,11.5,12.125,11.786,14
5/29/21 12:24,5/29/21 8:24,5/29/21 12:25,,4652.369,,wet,,11.5,12.125,11.786,14
5/29/21 12:29,5/29/21 8:29,5/29/21 12:30,,7850.093,,wet,,11.5,12.125,11.786,14
5/29/21 12:34,5/29/21 8:34,5/29/21 12:35,,9303.603,,wet,,11.5,12.125,11.786,14
5/29/21 12:39,5/29/21 8:39,5/29/21 12:40,,2254.077,,wet,,11.5,12.125,11.786,14
5/29/21 12:44,5/29/21 8:44,5/29/21 12:45,,5815.178,,wet,,11.5,12.125,11.786,14
5/29/21 12:49,5/29/21 8:49,5/29/21 12:50,,2472.103,,wet,,11.5,12.125,11.786,14
5/29/21 12:54,5/29/21 8:54,5/29/21 12:55,,15117.645,,wet,,11.5,12.125,11.786,14
5/29/21 12:59,5/29/21 8:59,5/29/21 13:00,,69769.642,,wet,,11.5,12.125,11.786,14
5/29/21 13:00,5/29/21 9:00,5/29/21 13:00,,,,wet,138270,11.5,12.125,11.786,14
5/29/21 13:00,5/29/21 9:00,5/29/21 13:00,,,,dry,18,11.5,12.125,11.786,14
5/29/21 13:00,5/29/21 9:00,5/29/21 13:01,,,,wet,18,11.5,12.125,11.786,14
5/29/21 13:01,5/29/21 9:01,5/29/21 13:01,,,,dry,18,11.5,12.125,11.786,14
5/29/21 13:01,5/29/21 9:01,5/29/21 13:02,,,,wet,36,11.5,12.125,11.786,14
5/29/21 13:04,5/29/21 9:04,5/29/21 13:05,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 13:07,5/29/21 9:07,5/29/21 13:07,,,,dry,342,11.5,12.125,11.786,14
5/29/21 13:07,5/29/21 9:07,5/29/21 13:08,,,,wet,18,11.5,12.125,11.786,14
5/29/21 13:08,5/29/21 9:08,5/29/21 13:08,,,,dry,12,11.5,12.125,11.786,14
5/29/21 13:08,5/29/21 9:08,5/29/21 13:08,,,,wet,6,11.5,12.125,11.786,14
5/29/21 13:08,5/29/21 9:08,5/29/21 13:08,,,,dry,18,11.5,12.125,11.786,14
5/29/21 13:09,5/29/21 9:09,5/29/21 13:10,,69769.642,,wet,,11.5,12.125,11.786,14
5/29/21 13:10,5/29/21 9:10,5/29/21 13:10,,,,wet,102,11.5,12.125,11.786,14
5/29/21 13:10,5/29/21 9:10,5/29/21 13:10,,,,dry,18,11.5,12.125,11.786,14
5/29/21 13:14,5/29/21 9:14,5/29/21 13:15,,74418.605,,wet,,11.5,12.125,11.786,14
5/29/21 13:19,5/29/21 9:19,5/29/21 13:20,,60467.174,,wet,,11.5,12.125,11.786,14
5/29/21 13:21,5/29/21 9:21,5/29/21 13:21,,,,wet,642,11.5,12.125,11.786,14
5/29/21 13:24,5/29/21 9:24,5/29/21 13:25,,69769.642,,dry,,11.5,12.125,11.786,14
5/29/21 13:29,5/29/21 9:29,5/29/21 13:30,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 13:34,5/29/21 9:34,5/29/21 13:35,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 13:39,5/29/21 9:39,5/29/21 13:40,,27908.538,,dry,,11.5,12.125,11.786,14
5/29/21 13:44,5/29/21 9:44,5/29/21 13:45,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 13:49,5/29/21 9:49,5/29/21 13:50,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 13:54,5/29/21 9:54,5/29/21 13:55,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 13:59,5/29/21 9:59,5/29/21 14:00,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:04,5/29/21 10:04,5/29/21 14:05,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:09,5/29/21 10:09,5/29/21 14:10,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:14,5/29/21 10:14,5/29/21 14:15,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:19,5/29/21 10:19,5/29/21 14:20,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:24,5/29/21 10:24,5/29/21 14:25,,69769.642,,dry,,11.5,12.125,11.786,14
5/29/21 14:29,5/29/21 10:29,5/29/21 14:30,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:34,5/29/21 10:34,5/29/21 14:35,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:39,5/29/21 10:39,5/29/21 14:40,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:44,5/29/21 10:44,5/29/21 14:45,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:49,5/29/21 10:49,5/29/21 14:50,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:54,5/29/21 10:54,5/29/21 14:55,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 14:59,5/29/21 10:59,5/29/21 15:00,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:04,5/29/21 11:04,5/29/21 15:05,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:09,5/29/21 11:09,5/29/21 15:10,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:14,5/29/21 11:14,5/29/21 15:15,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:19,5/29/21 11:19,5/29/21 15:20,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:24,5/29/21 11:24,5/29/21 15:25,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:29,5/29/21 11:29,5/29/21 15:30,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:34,5/29/21 11:34,5/29/21 15:35,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:39,5/29/21 11:39,5/29/21 15:40,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:44,5/29/21 11:44,5/29/21 15:45,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:49,5/29/21 11:49,5/29/21 15:50,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:54,5/29/21 11:54,5/29/21 15:55,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 15:59,5/29/21 11:59,5/29/21 16:00,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 16:04,5/29/21 12:04,5/29/21 16:05,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 16:09,5/29/21 12:09,5/29/21 16:10,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 16:14,5/29/21 12:14,5/29/21 16:15,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 16:19,5/29/21 12:19,5/29/21 16:20,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 16:24,5/29/21 12:24,5/29/21 16:25,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 16:29,5/29/21 12:29,5/29/21 16:30,,74418.605,,dry,,11.5,12.125,11.786,14
5/29/21 16:34,5/29/21 12:34,5/29/21 16:35,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 16:39,5/29/21 12:39,5/29/21 16:40,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 16:44,5/29/21 12:44,5/29/21 16:45,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 16:49,5/29/21 12:49,5/29/21 16:50,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 16:54,5/29/21 12:54,5/29/21 16:55,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 16:59,5/29/21 12:59,5/29/21 17:00,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:04,5/29/21 13:04,5/29/21 17:05,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:09,5/29/21 13:09,5/29/21 17:10,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:14,5/29/21 13:14,5/29/21 17:15,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:19,5/29/21 13:19,5/29/21 17:20,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:24,5/29/21 13:24,5/29/21 17:25,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:29,5/29/21 13:29,5/29/21 17:30,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:34,5/29/21 13:34,5/29/21 17:35,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:39,5/29/21 13:39,5/29/21 17:40,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:44,5/29/21 13:44,5/29/21 17:45,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:49,5/29/21 13:49,5/29/21 17:50,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:54,5/29/21 13:54,5/29/21 17:55,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 17:59,5/29/21 13:59,5/29/21 18:00,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:04,5/29/21 14:04,5/29/21 18:05,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:09,5/29/21 14:09,5/29/21 18:10,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:14,5/29/21 14:14,5/29/21 18:15,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:19,5/29/21 14:19,5/29/21 18:20,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:24,5/29/21 14:24,5/29/21 18:25,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:29,5/29/21 14:29,5/29/21 18:30,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:34,5/29/21 14:34,5/29/21 18:35,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:39,5/29/21 14:39,5/29/21 18:40,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:44,5/29/21 14:44,5/29/21 18:45,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:49,5/29/21 14:49,5/29/21 18:50,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:54,5/29/21 14:54,5/29/21 18:55,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 18:59,5/29/21 14:59,5/29/21 19:00,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 19:04,5/29/21 15:04,5/29/21 19:05,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 19:09,5/29/21 15:09,5/29/21 19:10,,65118.408,,dry,,17.625,20,18.216,11
5/29/21 19:14,5/29/21 15:14,5/29/21 19:15,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 19:19,5/29/21 15:19,5/29/21 19:20,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 19:24,5/29/21 15:24,5/29/21 19:25,,60467.174,,dry,,17.625,20,18.216,11
5/29/21 19:29,5/29/21 15:29,5/29/21 19:30,,55815.941,,dry,,17.625,20,18.216,11
5/29/21 19:34,5/29/21 15:34,5/29/21 19:35,,51164.707,,dry,,17.625,20,18.216,11
5/29/21 19:39,5/29/21 15:39,5/29/21 19:40,,55815.941,,dry,,17.625,20,18.216,11
5/29/21 19:44,5/29/21 15:44,5/29/21 19:45,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 19:49,5/29/21 15:49,5/29/21 19:50,,74418.605,,dry,,17.625,20,18.216,11
5/29/21 19:54,5/29/21 15:54,5/29/21 19:55,,74418.605,,dry,,17.625,20,18.216,11
